;DAY;WEEK;MONTH;YEAR;YEAR_MONTH;NUMSEG;NUMSILLON;CODSEG;ACTIF;LIBTYP;RESAOPEN;DATE_RES;STATUT_SNCF;CODSILLON;DSTFIN;NUMLIGNE;KMS;SENS;SERVICE;CLOSING;REF;DEP;ARR;CODLIGNE;DATCAL;HRE_DEP_MOD;HRE_ARR_MOD;IDCALJ;SEG_MOD;RESTRICT_LNG;EXCTRAIN;EXCSILLON;ENVOI_BULLETIN_COMPO;NUMMISDEP
77;1;26;7;2019;07-2019;16380;465;30006;1;Arrivee;1;01-06-2019 00:00:00;3.0;30806;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;01-07-2019 16:00:00;30-06-2019 18:41:00;01-07-2019 18:35:00;02-07-2019 10:21:00;LB-BTG;2019-07-01;;;;;;;;3.0;16400.0
78;1;26;7;2019;07-2019;16380;465;30006;1;Arrivee;1;01-06-2019 00:00:00;3.0;30806;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;01-07-2019 16:00:00;30-06-2019 18:41:00;01-07-2019 18:35:00;02-07-2019 10:21:00;LB-BTG;2019-07-01;18:35:00;10:21:00;2009.0;2126.0;1.0;;465.0;3.0;16400.0
79;1;26;7;2019;07-2019;17014;453;30440;1;Arrivee;1;01-06-2019 00:00:00;3.0;30440;BETTEMBOURG;22;900;1;SETE/BETTEMBOURG;01-07-2019 14:00:00;01-07-2019 17:00:00;01-07-2019 19:23:00;02-07-2019 09:03:00;SETE-BTG;2019-07-01;;;;;;;;3.0;17034.0
80;1;26;7;2019;07-2019;16418;391;BB-30000;1;Arrivee;1;01-06-2019 00:00:00;3.0;42189;BETTEMBOURG;27;1220;1;BETTEMBOURG/BARCELONA;01-07-2019 16:30:00;01-07-2019 16:30:00;01-07-2019 19:30:00;02-07-2019 20:00:00;BCN-BTG;2019-07-01;19:30:00;20:00:00;2009.0;14752.0;0.0;;391.0;3.0;16438.0
81;1;26;7;2019;07-2019;16418;391;BB-30000;1;Arrivee;1;01-06-2019 00:00:00;3.0;42189;BETTEMBOURG;27;1220;1;BETTEMBOURG/BARCELONA;01-07-2019 16:30:00;01-07-2019 16:30:00;01-07-2019 19:30:00;02-07-2019 20:00:00;BCN-BTG;2019-07-01;;;;;;;;3.0;16438.0
82;1;26;7;2019;07-2019;16301;7;30107;1;Arrivee;1;01-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-07-2019 18:00:00;01-07-2019 00:08:00;01-07-2019 22:15:00;02-07-2019 15:23:00;BTG-LB;2019-07-01;;;;;;;;3.0;16321.0
83;1;26;7;2019;07-2019;16301;7;30107;1;Arrivee;1;01-06-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-07-2019 18:00:00;01-07-2019 00:08:00;01-07-2019 22:15:00;02-07-2019 15:23:00;BTG-LB;2019-07-01;22:15:00;15:23:00;2009.0;2130.0;1.0;;7.0;3.0;16321.0
84;1;26;7;2019;07-2019;15946;359;41314;1;Arrivee;1;01-06-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;01-07-2019 20:30:00;01-07-2019 20:00:00;01-07-2019 22:20:00;02-07-2019 21:16:00;ORBA - CAL;2019-07-01;22:20:00;21:16:00;2009.0;12339.0;0.0;;359.0;3.0;15966.0
85;1;26;7;2019;07-2019;15946;359;41314;1;Arrivee;1;01-06-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;01-07-2019 20:30:00;01-07-2019 20:00:00;01-07-2019 22:20:00;02-07-2019 21:16:00;ORBA - CAL;2019-07-01;;;;;;;;3.0;15966.0
86;1;26;7;2019;07-2019;16069;73;30301;1;Arrivee;1;01-06-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;01-07-2019 21:00:00;01-07-2019 23:29:00;01-07-2019 23:35:00;03-07-2019 00:48:00;CAL-LB;2019-07-01;;;;;;;;;16089.0
87;1;26;7;2019;07-2019;15984;401;CM-30301;1;Arrivee;1;01-06-2019 00:00:00;3.0;30301;MACON;30;810;0;CALAIS/MACON-VILLE;01-07-2019 21:00:00;01-07-2019 12:45:00;01-07-2019 23:35:00;02-07-2019 13:45:00;CAL-MAC;2019-07-01;;;;;;;;3.0;16004.0
88;1;31;8;2019;08-2019;17006;22;30000;0;Supprimee;0;02-07-2019 00:00:00;;30010;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;31-07-2019 23:00:00;01-08-2019 02:30:00;01-08-2019 03:51:00;01-08-2019 17:22:00;LB-BTG;2019-08-01;;;;;;;;;
89;1;31;8;2019;08-2019;16881;443;PB-30000;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30000;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;31-07-2019 22:00:00;01-08-2019 03:30:00;01-08-2019 03:52:00;01-08-2019 17:22:00;PPN-BTG;2019-08-01;;;;;;;;;
90;1;31;8;2019;08-2019;17078;380;BP-30101;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;31-07-2019 23:00:00;01-08-2019 04:00:00;01-08-2019 04:54:00;01-08-2019 18:45:00;BTG-PPN;2019-08-01;;;;;;;;;
91;1;31;8;2019;08-2019;17103;412;BB-30101;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;01-08-2019 00:15:00;01-08-2019 03:22:00;01-08-2019 04:54:00;02-08-2019 15:05:00;BTG-BCN;2019-08-01;04:54:00;15:05:00;2040.0;14751.0;0.0;;412.0;;
92;1;31;8;2019;08-2019;17103;412;BB-30101;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;01-08-2019 00:15:00;01-08-2019 03:22:00;01-08-2019 04:54:00;02-08-2019 15:05:00;BTG-BCN;2019-08-01;;;;;;;;;
93;1;31;8;2019;08-2019;17027;5;30103;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30103;Perpignan;2;1040;0;BETTEMBOURG/LE BOULOU;31-07-2019 23:57:00;31-07-2019 23:57:00;01-08-2019 05:32:00;01-08-2019 22:42:00;BTG-LB;2019-08-01;05:32:00;22:42:00;2040.0;2128.0;1.0;;5.0;;
94;1;31;8;2019;08-2019;17027;5;30103;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30103;Perpignan;2;1040;0;BETTEMBOURG/LE BOULOU;31-07-2019 23:57:00;31-07-2019 23:57:00;01-08-2019 05:32:00;01-08-2019 22:42:00;BTG-LB;2019-08-01;;;;;;;;;
95;1;31;8;2019;08-2019;16616;76;30200;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;01-08-2019 03:00:00;01-08-2019 04:30:00;01-08-2019 06:16:00;02-08-2019 04:21:00;LB-CAL;2019-08-01;;;;;;;;;
96;1;31;8;2019;08-2019;16544;404;BM-30200;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30200;MACON;33;590;1;MACON-VILLE/LE BOULOU;01-08-2019 02:00:00;01-08-2019 05:28:00;01-08-2019 06:16:00;01-08-2019 14:30:00;LBP - MAC;2019-08-01;;;;;;;;;
97;1;31;8;2019;08-2019;16837;104;30002;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30022;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;01-08-2019 05:00:00;01-08-2019 08:00:00;01-08-2019 09:26:00;02-08-2019 00:29:00;LB-BTG;2019-08-01;;;;;;;;;
98;1;31;8;2019;08-2019;16580;405;MC-30200;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30200;CALAIS;31;810;1;CALAIS/MACON-VILLE;01-08-2019 11:00:00;01-08-2019 15:00:00;01-08-2019 15:40:00;02-08-2019 04:21:00;MAC - CAL;2019-08-01;;;;;;;;;
99;1;31;8;2019;08-2019;16789;57;30105;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-08-2019 12:00:00;01-08-2019 14:45:00;01-08-2019 15:42:00;02-08-2019 07:42:00;BTG-LB;2019-08-01;;;;;;;;;
100;1;31;8;2019;08-2019;16789;57;30105;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-08-2019 12:00:00;01-08-2019 14:45:00;01-08-2019 15:42:00;02-08-2019 07:42:00;BTG-LB;2019-08-01;15:42:00;07:42:00;2040.0;2129.0;0.0;;57.0;;
101;1;31;8;2019;08-2019;16688;398;MB-30301;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30301;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;01-08-2019 11:00:00;01-08-2019 12:25:00;01-08-2019 16:15:00;02-08-2019 00:48:00;MAC - LBP;2019-08-01;;;;;;;;;
102;1;31;8;2019;08-2019;16688;398;MB-30301;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30301;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;01-08-2019 11:00:00;01-08-2019 12:25:00;01-08-2019 16:15:00;02-08-2019 00:48:00;MAC - LBP;2019-08-01;16:15:00;00:48:00;2040.0;15051.0;0.0;;398.0;;
103;1;31;8;2019;08-2019;16918;378;30006;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30816;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;01-08-2019 15:42:00;01-08-2019 15:42:00;01-08-2019 18:00:00;02-08-2019 10:21:00;LB-BTG;2019-08-01;18:00:00;10:21:00;2040.0;2126.0;0.0;;378.0;;
104;1;31;8;2019;08-2019;16918;378;30006;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30816;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;01-08-2019 15:42:00;01-08-2019 15:42:00;01-08-2019 18:00:00;02-08-2019 10:21:00;LB-BTG;2019-08-01;;;;;;;;;
105;1;31;8;2019;08-2019;17162;358;41321;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;41321;SAINT JEAN DE MAURIENNE;24;1150;0;CALAIS/ORBASSANO;01-08-2019 13:00:00;01-08-2019 13:00:00;01-08-2019 19:15:00;02-08-2019 13:32:00;CAL-ORBA;2019-08-01;;;;;;;;;
106;1;31;8;2019;08-2019;17054;1;BB-30000;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30113;PERPIGNAN;27;1220;1;BETTEMBOURG/BARCELONA;01-08-2019 16:30:00;01-08-2019 16:30:00;01-08-2019 19:30:00;02-08-2019 17:22:00;BCN-BTG;2019-08-01;;;;;;;;;
107;1;31;8;2019;08-2019;17142;359;41314;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;01-08-2019 20:00:00;01-08-2019 20:00:00;01-08-2019 22:20:00;02-08-2019 21:19:00;ORBA - CAL;2019-08-01;;;;;;;;;
108;1;31;8;2019;08-2019;16725;73;30301;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;01-08-2019 22:00:00;01-08-2019 22:45:00;01-08-2019 23:35:00;03-08-2019 00:48:00;CAL-LB;2019-08-01;23:35:00;00:48:00;2040.0;3089.0;0.0;;73.0;;
109;1;31;8;2019;08-2019;16653;401;CM-30301;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30301;MACON;30;810;0;CALAIS/MACON-VILLE;01-08-2019 22:00:00;01-08-2019 22:45:00;01-08-2019 23:35:00;02-08-2019 13:45:00;CAL-MAC;2019-08-01;;;;;;;;;
110;1;31;8;2019;08-2019;16653;401;CM-30301;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30301;MACON;30;810;0;CALAIS/MACON-VILLE;01-08-2019 22:00:00;01-08-2019 22:45:00;01-08-2019 23:35:00;02-08-2019 13:45:00;CAL-MAC;2019-08-01;23:35:00;13:45:00;2040.0;15067.0;0.0;;401.0;;
111;1;31;8;2019;08-2019;16725;73;30301;1;Ouverte a la reservation;1;02-07-2019 00:00:00;;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;01-08-2019 22:00:00;01-08-2019 22:45:00;01-08-2019 23:35:00;03-08-2019 00:48:00;CAL-LB;2019-08-01;;;;;;;;;
112;1;35;9;2019;09-2019;17065;395;BB-30000;1;Planifiee;0;02-08-2019 00:00:00;;42185;Perpignan;27;1220;1;BETTEMBOURG/BARCELONA;01-09-2019 00:45:00;01-09-2019 00:45:00;01-09-2019 03:45:00;01-09-2019 23:54:00;BCN-BTG;2019-09-01;03:45:00;23:54:00;2071.0;14752.0;0.0;;395.0;;
113;1;35;9;2019;09-2019;17065;395;BB-30000;1;Planifiee;0;02-08-2019 00:00:00;;42185;Perpignan;27;1220;1;BETTEMBOURG/BARCELONA;01-09-2019 00:45:00;01-09-2019 00:45:00;01-09-2019 03:45:00;01-09-2019 23:54:00;BCN-BTG;2019-09-01;;;;;;;;;
114;1;35;9;2019;09-2019;16895;384;PB-30000;1;Planifiee;0;02-08-2019 00:00:00;;30022;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;31-08-2019 22:00:00;01-09-2019 09:26:00;01-09-2019 09:48:00;01-09-2019 23:54:00;PPN-BTG;2019-09-01;09:48:00;23:54:00;2071.0;14753.0;0.0;;384.0;;
115;1;35;9;2019;09-2019;16895;384;PB-30000;1;Planifiee;0;02-08-2019 00:00:00;;30022;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;31-08-2019 22:00:00;01-09-2019 09:26:00;01-09-2019 09:48:00;01-09-2019 23:54:00;PPN-BTG;2019-09-01;;;;;;;;;
116;1;35;9;2019;09-2019;17041;376;30103;1;Planifiee;0;02-08-2019 00:00:00;;30173;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-09-2019 00:15:00;01-09-2019 05:25:00;01-09-2019 11:00:00;02-09-2019 01:00:00;BTG-LB;2019-09-01;11:00:00;01:00:00;2071.0;2128.0;0.0;;376.0;;
117;1;35;9;2019;09-2019;17041;376;30103;1;Planifiee;0;02-08-2019 00:00:00;;30173;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;01-09-2019 00:15:00;01-09-2019 05:25:00;01-09-2019 11:00:00;02-09-2019 01:00:00;BTG-LB;2019-09-01;;;;;;;;;
118;1;35;9;2019;09-2019;16869;86;30004;1;Planifiee;0;02-08-2019 00:00:00;;30034;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;31-08-2019 15:00:00;31-08-2019 15:00:00;01-09-2019 13:33:00;02-09-2019 05:50:00;LB-BTG;2019-09-01;;;;;;;;;
119;1;35;9;2019;09-2019;17171;358;41321;1;Planifiee;0;02-08-2019 00:00:00;;41321;SAINT JEAN DE MAURIENNE;24;1150;0;CALAIS/ORBASSANO;01-09-2019 07:43:00;01-09-2019 07:43:00;01-09-2019 13:58:00;02-09-2019 13:32:00;CAL-ORBA;2019-09-01;;;;;;;;;
120;1;35;9;2019;09-2019;17171;358;41321;1;Planifiee;0;02-08-2019 00:00:00;;41321;SAINT JEAN DE MAURIENNE;24;1150;0;CALAIS/ORBASSANO;01-09-2019 07:43:00;01-09-2019 07:43:00;01-09-2019 13:58:00;02-09-2019 13:32:00;CAL-ORBA;2019-09-01;13:58:00;13:32:00;2071.0;12324.0;0.0;;358.0;;
121;2;01;1;2019;01-2019;14339;366;30002;1;Arrivee;0;03-12-2018 00:00:00;3.0;405612;PERPIGNAN;1;1040;1;BETTEMBOURG/LE BOULOU;01-01-2019 11:31:00;01-01-2019 11:31:00;02-01-2019 14:53:00;03-01-2019 01:20:00;LB-BTG;2019-01-02;;;;;;;;3.0;14359.0
122;2;01;1;2019;01-2019;12524;6;30105;1;Arrivee;1;03-12-2018 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-01-2019 12:30:00;02-01-2019 14:45:00;02-01-2019 15:42:00;03-01-2019 07:10:00;BTG-LB;2019-01-02;;;;;;;;3.0;12544.0
123;2;01;1;2019;01-2019;12616;3;30006;1;Arrivee;1;03-12-2018 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;02-01-2019 17:00:00;02-01-2019 21:10:00;02-01-2019 21:31:00;03-01-2019 12:03:00;LB-BTG;2019-01-02;;;;;;;;3.0;12636.0
124;2;01;1;2019;01-2019;12616;3;30006;1;Arrivee;1;03-12-2018 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;02-01-2019 17:00:00;02-01-2019 21:10:00;02-01-2019 21:31:00;03-01-2019 12:03:00;LB-BTG;2019-01-02;21:31:00;12:03:00;1829.0;2126.0;1.0;;3.0;3.0;12636.0
125;2;01;1;2019;01-2019;12652;363;30420;1;Arrivee;1;03-12-2018 00:00:00;3.0;30986;BETTEMBOURG;22;900;1;SETE/BETTEMBOURG;02-01-2019 20:00:00;02-01-2019 21:45:00;02-01-2019 22:10:00;03-01-2019 10:35:00;SETE-BTG;2019-01-02;;;;;;;;3.0;12672.0
126;2;05;2;2019;02-2019;12590;22;30000;0;Supprimee;0;03-01-2019 00:00:00;;30010;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;01-02-2019 23:00:00;02-02-2019 02:30:00;02-02-2019 03:55:00;02-02-2019 17:22:00;LB-BTG;2019-02-02;;;;;;;;;
127;2;05;2;2019;02-2019;12518;4;30101;1;Arrivee;1;03-01-2019 00:00:00;3.0;30101;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-02-2019 01:00:00;02-02-2019 03:51:00;02-02-2019 04:11:00;02-02-2019 18:55:00;BTG-LB;2019-02-02;;;;;;;;3.0;12538.0
128;2;05;2;2019;02-2019;12686;73;30301;1;Arrivee;1;03-01-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;01-02-2019 22:00:00;02-02-2019 03:00:00;02-02-2019 04:12:00;03-02-2019 00:45:00;CAL-LB;2019-02-02;04:12:00;00:45:00;1860.0;3089.0;0.0;;73.0;3.0;12706.0
129;2;05;2;2019;02-2019;12686;73;30301;1;Arrivee;1;03-01-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;01-02-2019 22:00:00;02-02-2019 03:00:00;02-02-2019 04:12:00;03-02-2019 00:45:00;CAL-LB;2019-02-02;;;;;;;;3.0;12706.0
130;2;05;2;2019;02-2019;12706;76;30200;1;Arrivee;1;03-01-2019 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;02-02-2019 03:00:00;02-02-2019 04:30:00;02-02-2019 06:19:00;03-02-2019 02:23:00;LB-CAL;2019-02-02;;;;;;;;3.0;12726.0
131;2;05;2;2019;02-2019;12546;6;30105;0;Supprimee;0;03-01-2019 00:00:00;;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-02-2019 12:30:00;02-02-2019 15:06:00;02-02-2019 16:03:00;03-02-2019 07:10:00;BTG-LB;2019-02-02;16:03:00;07:10:00;1860.0;2129.0;0.0;;6.0;;
132;2;05;2;2019;02-2019;12546;6;30105;0;Supprimee;0;03-01-2019 00:00:00;;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-02-2019 12:30:00;02-02-2019 15:06:00;02-02-2019 16:03:00;03-02-2019 07:10:00;BTG-LB;2019-02-02;;;;;;;;;
133;2;05;2;2019;02-2019;12570;259;30107;1;Arrivee;0;03-01-2019 00:00:00;3.0;30147;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-02-2019 12:30:00;02-02-2019 16:44:00;02-02-2019 17:40:00;03-02-2019 08:20:00;BTG-LB;2019-02-02;;;;;;;;3.0;12590.0
134;2;05;2;2019;02-2019;12615;86;30004;1;Arrivee;1;03-01-2019 00:00:00;3.0;30034;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;02-02-2019 13:00:00;02-02-2019 15:00:00;02-02-2019 17:50:00;03-02-2019 08:13:00;LB-BTG;2019-02-02;;;;;;;;3.0;12635.0
135;2;05;2;2019;02-2019;12707;108;30006;1;Arrivee;1;03-01-2019 00:00:00;3.0;30086;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;02-02-2019 18:00:00;02-02-2019 20:33:00;02-02-2019 20:54:00;03-02-2019 12:02:00;LB-BTG;2019-02-02;20:54:00;12:02:00;1860.0;2126.0;1.0;;108.0;3.0;12727.0
136;2;05;2;2019;02-2019;12707;108;30006;1;Arrivee;1;03-01-2019 00:00:00;3.0;30086;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;02-02-2019 18:00:00;02-02-2019 20:33:00;02-02-2019 20:54:00;03-02-2019 12:02:00;LB-BTG;2019-02-02;;;;;;;;3.0;12727.0
137;2;09;3;2019;03-2019;14550;73;30301;1;Arrivee;1;31-01-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;01-03-2019 22:00:00;02-03-2019 03:00:00;02-03-2019 04:12:00;03-03-2019 00:48:00;CAL-LB;2019-03-02;;;;;;;;3.0;14570.0
138;2;09;3;2019;03-2019;14800;380;BP-30101;1;Arrivee;1;31-01-2019 00:00:00;3.0;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;01-03-2019 23:00:00;02-03-2019 04:44:00;02-03-2019 05:32:00;02-03-2019 18:42:00;BTG-PPN;2019-03-02;05:32:00;18:42:00;1888.0;14750.0;0.0;;380.0;3.0;14820.0
139;2;09;3;2019;03-2019;14800;380;BP-30101;1;Arrivee;1;31-01-2019 00:00:00;3.0;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;01-03-2019 23:00:00;02-03-2019 04:44:00;02-03-2019 05:32:00;02-03-2019 18:42:00;BTG-PPN;2019-03-02;;;;;;;;3.0;14820.0
140;2;09;3;2019;03-2019;14776;386;BB-30101;1;Arrivee;1;31-01-2019 00:00:00;3.0;YYY;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;01-03-2019 23:00:00;02-03-2019 04:12:00;02-03-2019 05:32:00;03-03-2019 01:35:00;BTG-BCN;2019-03-02;;;;;;;;;14796.0
141;2;09;3;2019;03-2019;14776;386;BB-30101;1;Arrivee;1;31-01-2019 00:00:00;3.0;YYY;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;01-03-2019 23:00:00;02-03-2019 04:12:00;02-03-2019 05:32:00;03-03-2019 01:35:00;BTG-BCN;2019-03-02;05:32:00;01:35:00;1888.0;14751.0;0.0;;386.0;;14796.0
142;2;09;3;2019;03-2019;14580;76;30200;1;Arrivee;1;31-01-2019 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;02-03-2019 03:00:00;02-03-2019 04:30:00;02-03-2019 06:16:00;03-03-2019 02:23:00;LB-CAL;2019-03-02;;;;;;;;3.0;14600.0
143;2;09;3;2019;03-2019;14654;6;30105;1;Arrivee;1;31-01-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-03-2019 12:30:00;02-03-2019 15:06:00;02-03-2019 16:03:00;03-03-2019 07:13:00;BTG-LB;2019-03-02;16:03:00;07:13:00;1888.0;2129.0;0.0;;6.0;3.0;14674.0
144;2;09;3;2019;03-2019;14654;6;30105;1;Arrivee;1;31-01-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-03-2019 12:30:00;02-03-2019 15:06:00;02-03-2019 16:03:00;03-03-2019 07:13:00;BTG-LB;2019-03-02;;;;;;;;3.0;14674.0
145;2;09;3;2019;03-2019;14460;329;30521;1;Arrivee;1;31-01-2019 00:00:00;3.0;30521;SETE;23;900;0;SETE/BETTEMBOURG;02-03-2019 08:00:00;02-03-2019 18:00:00;02-03-2019 18:32:00;03-03-2019 06:00:00;BTG-SETE;2019-03-02;;;;;;;;3.0;14480.0
146;2;09;3;2019;03-2019;14677;56;30107;1;Arrivee;1;31-01-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-03-2019 18:00:00;02-03-2019 19:44:00;02-03-2019 20:26:00;03-03-2019 10:44:00;BTG-LB;2019-03-02;;;;;;;;3.0;14697.0
147;2;09;3;2019;03-2019;14677;56;30107;1;Arrivee;1;31-01-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;02-03-2019 18:00:00;02-03-2019 19:44:00;02-03-2019 20:26:00;03-03-2019 10:44:00;BTG-LB;2019-03-02;20:26:00;10:44:00;1888.0;2130.0;0.0;;56.0;3.0;14697.0
148;2;09;3;2019;03-2019;14723;3;30006;1;Arrivee;1;31-01-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;02-03-2019 18:00:00;01-03-2019 21:50:00;02-03-2019 21:28:00;03-03-2019 12:02:00;LB-BTG;2019-03-02;;;;;;;;3.0;14743.0
149;2;09;3;2019;03-2019;14723;3;30006;1;Arrivee;1;31-01-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;02-03-2019 18:00:00;01-03-2019 21:50:00;02-03-2019 21:28:00;03-03-2019 12:02:00;LB-BTG;2019-03-02;21:28:00;12:02:00;1888.0;2126.0;0.0;;3.0;3.0;14743.0
150;2;14;4;2019;04-2019;15235;400;CM-30301;1;Arrivee;1;03-03-2019 00:00:00;3.0;30341;MACON;30;810;0;CALAIS/MACON-VILLE;01-04-2019 22:00:00;01-04-2019 14:46:00;02-04-2019 02:03:00;02-04-2019 13:45:00;CAL-MAC;2019-04-02;;;;;;;;3.0;15255.0
151;2;14;4;2019;04-2019;15214;90;30301;1;Arrivee;1;03-03-2019 00:00:00;3.0;30341;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;01-04-2019 22:00:00;02-04-2019 01:30:00;02-04-2019 02:03:00;03-04-2019 05:24:00;CAL-LB;2019-04-02;;;;;;;;;15234.0
152;2;14;4;2019;04-2019;15174;389;PB-30000;1;Arrivee;1;03-03-2019 00:00:00;3.0;30020;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;01-04-2019 22:00:00;02-04-2019 02:38:00;02-04-2019 04:48:00;02-04-2019 20:00:00;PPN-BTG;2019-04-02;04:48:00;20:00:00;1919.0;14753.0;0.0;;389.0;3.0;15194.0
153;2;14;4;2019;04-2019;15174;389;PB-30000;1;Arrivee;1;03-03-2019 00:00:00;3.0;30020;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;01-04-2019 22:00:00;02-04-2019 02:38:00;02-04-2019 04:48:00;02-04-2019 20:00:00;PPN-BTG;2019-04-02;;;;;;;;3.0;15194.0
154;2;14;4;2019;04-2019;15135;411;BB-30101;1;Arrivee;1;03-03-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;01-04-2019 23:00:00;02-04-2019 04:12:00;02-04-2019 05:32:00;03-04-2019 12:00:00;BTG-BCN;2019-04-02;05:32:00;12:00:00;1919.0;14751.0;0.0;;411.0;;15155.0
